category,title,content
Spor,Fenerbahçe Masa Tenisi Şubesi 1986-87 sezonu,Fenerbahçe Masa Tenisi Şubesi 1986-87 sezonunda sadece erkeklerde mücadele verdi. Sarı-lacivertli takım Türkiye Masatenisi Şampiyonası'nda yedinci oldu.
Spor,Fenerbahçe Masa Tenisi Şubesi 1987-88 sezonu,Türkiye Masatenisi Şampiyonası 20-27 Mayıs 1988 tarihlerinde Konya'da düzenlendi. Silahlı Kuvvetler Gücü'nün birinci olduğu Şampiyona'da Fenerbahçe dördüncü sırayı aldı.
Spor,1987 Yaşar Doğu Turnuvası,"1987 Yaşar Doğu Güreş Turnuvası, 13-15 Mart 1987 tarihleri arasında Türkiye'nin İstanbul kentinde düzelenen bir güreş yarışmasıdır. 1987 yılında 15'incisi düzenlenmiştir.[1][2][3][4][5]"
Spor,1987-88 Türkiye Basketbol Ligi,"Türkiye Basketbol Ligi 1987-1988 sezonu, Türkiye Basketbol Ligi'nin 22. sezonu olan 1987-1988 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1988-89 Türkiye Basketbol Ligi,"Türkiye Basketbol Ligi 1988-1989 sezonu, Türkiye Basketbol Ligi'nin 23. sezonu olan 1988-1989 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,Fenerbahçe (erkek voleybol takımı) 1987-88 sezonu,Fenerbahçe Voleybol Takımı 1987-88 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etmiştir.
Spor,Fenerbahçe Masa Tenisi Şubesi 1987-88 sezonu,Türkiye Masatenisi Şampiyonası 20-27 Mayıs 1988 tarihlerinde Konya'da düzenlendi. Silahlı Kuvvetler Gücü'nün birinci olduğu Şampiyona'da Fenerbahçe dördüncü sırayı aldı.
Spor,Fenerbahçe Masa Tenisi Şubesi 1988-89 sezonu,"Fenerbahçe Masa Tenisi Şubesi 1988-89 sezonunda sadece erkeklerde mücadele verdi. Sarı-lacivertli takım hem Türkiye Masatenisi Süper Ligi'nde hem Türkiye Masatenisi Şampiyonası'nda altıncı sıraları aldı; İstanbul Teşvik Turnuvası'nda üçüncü, İstanbul Masatenisi Şampiyonası'nda ise ikinci oldu. Mütevazı bir kadroyla mücadelesini sürdüren Fenerbahçe millî takımlara sporcu veremedi."
Spor,1988 Kış Olimpiyatları'nda Türkiye,"Türkiye, Kanada'nın Calgary kentinde yapılan 1988 Kış Olimpiyatları'na sekiz sporcu ile katıldı."
Spor,1988 Yaşar Doğu Turnuvası,"1988 Yaşar Doğu Güreş Turnuvası, 5-6 Mart 1988 tarihleri arasında Türkiye'nin İstanbul kentinde düzelenen bir güreş yarışmasıdır. 1988 yılında 16'ıncısı düzenlenmiştir.[1][2]"
Spor,1988 Yaz Olimpiyatları'nda Türkiye,Türkiye 1988 Yaz Olimpiyatları'nda mücadele etti. Güney Kore'nin başkenti Seul'daki organizasyonda 41 sporcu göndermiş olup Türk sporcular 1 altın ve 1 gümüş madalya kazanmıştır. Gösteri sporu olarak yer alan tekvando branşına da 8 sporcu göndermiştir.[1][2]
Spor,1988-89 Türkiye Basketbol Ligi,"Türkiye Basketbol Ligi 1988-1989 sezonu, Türkiye Basketbol Ligi'nin 23. sezonu olan 1988-1989 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1989-90 Türkiye Basketbol Ligi,"Türkiye Basketbol Ligi 1989-1990 sezonu, Türkiye Basketbol Ligi'nin 24. sezonu olan 1989-1990 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,Fenerbahçe (basketbol takımı) 1989-90 sezonu,Fenerbahçe (basketbol takımı) 1989-90 sezonuna revize edilmiş kadrosuyla girdi ve Türkiye Basketbol Ligi'nde normal sezonu son sekiz sezonda dördüncü kez lider tamamladı.
Spor,Fenerbahçe (erkek voleybol takımı) 1989-90 sezonu,Fenerbahçe Voleybol Takımı 1989-90 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etmiştir.
Spor,Fenerbahçe Masa Tenisi Şubesi 1988-89 sezonu,"Fenerbahçe Masa Tenisi Şubesi 1988-89 sezonunda sadece erkeklerde mücadele verdi. Sarı-lacivertli takım hem Türkiye Masatenisi Süper Ligi'nde hem Türkiye Masatenisi Şampiyonası'nda altıncı sıraları aldı; İstanbul Teşvik Turnuvası'nda üçüncü, İstanbul Masatenisi Şampiyonası'nda ise ikinci oldu. Mütevazı bir kadroyla mücadelesini sürdüren Fenerbahçe millî takımlara sporcu veremedi."
Spor,Fenerbahçe Masa Tenisi Şubesi 1989-90 sezonu,"Fenerbahçe Masa Tenisi Şubesi 1989-90 sezonunda sadece erkeklerde mücadele verdi. Sarı-lacivertli takım Türkiye Masatenisi Süper Ligi'nde üçüncü oldu, Türkiye Masatenisi Şampiyonası'nda ise ilk dörde giremedi. İstanbul Masatenisi Şampiyonası'nda ise ikinci oldu. Mütevazı bir kadroyla mücadelesini sürdüren Fenerbahçe millî takımlara sporcu veremedi."
Spor,1989 Yaşar Doğu Turnuvası,"1989 Yaşar Doğu Güreş Turnuvası, 18-19 Şubat 1989 tarihleri arasında Türkiye'nin İstanbul kentinde düzelenen bir güreş yarışmasıdır. 1989 yılında 17'incisi düzenlenmiştir.[1]"
Spor,1989-90 Türkiye Basketbol Ligi,"Türkiye Basketbol Ligi 1989-1990 sezonu, Türkiye Basketbol Ligi'nin 24. sezonu olan 1989-1990 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1990 Dünya Güreş Şampiyonası,"1990 Dünya Güreş Şampiyonası, serbest ve grekoromen stil kategorilerinde 27. defa düzenlenen organizasyondur. Müsabakalara ev sahipliğini 6-9 Eylül tarihleri arasında serbest stil müsabakaları için Japonya'nın Tokyo kenti, bayanlar serbest stil müsabakaları için 29 Haziran -1 Temmuz tarihleri arasında İsveç'in Luleå kenti ve 19-21 Kasım tarihleri arasında erkekler grekoromen stil müsabakaları için İtalya'nın Ostia kenti yapmıştır."
Spor,Fenerbahçe (basketbol takımı) 1989-90 sezonu,Fenerbahçe (basketbol takımı) 1989-90 sezonuna revize edilmiş kadrosuyla girdi ve Türkiye Basketbol Ligi'nde normal sezonu son sekiz sezonda dördüncü kez lider tamamladı.
Spor,Fenerbahçe (basketbol takımı) 1990-91 sezonu,Fenerbahçe (basketbol takımı) 1990-91 sezonuna yıllardır avucundan kaçırdığı şampiyonluğu mutlaka kazanmak hedefiyle girdi ve sezon sonunda lig tarihinde ilk kez bu başarıya ulaşarak dördüncü Türkiye şampiyonluğunu kazandı.
Spor,Fenerbahçe (erkek voleybol takımı) 1989-90 sezonu,Fenerbahçe Voleybol Takımı 1989-90 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etmiştir.
Spor,Fenerbahçe Masa Tenisi Şubesi 1989-90 sezonu,"Fenerbahçe Masa Tenisi Şubesi 1989-90 sezonunda sadece erkeklerde mücadele verdi. Sarı-lacivertli takım Türkiye Masatenisi Süper Ligi'nde üçüncü oldu, Türkiye Masatenisi Şampiyonası'nda ise ilk dörde giremedi. İstanbul Masatenisi Şampiyonası'nda ise ikinci oldu. Mütevazı bir kadroyla mücadelesini sürdüren Fenerbahçe millî takımlara sporcu veremedi."
Spor,Fenerbahçe Masa Tenisi Şubesi 1990-91 sezonu,Fenerbahçe Masa Tenisi Şubesi 1990-91 sezonunda Türkiye Masatenisi Süper Ligi'nde son sırayı aldı ve 1. Lige düştü.
Spor,1990 Yaşar Doğu Turnuvası,"1990 Yaşar Doğu Güreş Turnuvası, 17-18 Şubat 1990 tarihleri arasında Türkiye'nin İstanbul kentinde düzelenen bir güreş yarışmasıdır. 1990 yılında 18'incisi düzenlenmiştir.[1][2][3][4][5][6]"
Spor,Fenerbahçe (basketbol takımı) 1990-91 sezonu,Fenerbahçe (basketbol takımı) 1990-91 sezonuna yıllardır avucundan kaçırdığı şampiyonluğu mutlaka kazanmak hedefiyle girdi ve sezon sonunda lig tarihinde ilk kez bu başarıya ulaşarak dördüncü Türkiye şampiyonluğunu kazandı.
Spor,Fenerbahçe Masa Tenisi Şubesi 1990-91 sezonu,Fenerbahçe Masa Tenisi Şubesi 1990-91 sezonunda Türkiye Masatenisi Süper Ligi'nde son sırayı aldı ve 1. Lige düştü.
Spor,Fenerbahçe Masa Tenisi Şubesi 1991-92 sezonu,Fenerbahçe Masa Tenisi Şubesi 1991-92 sezonunda Türkiye Masatenisi Birinci Ligi'nde mücadele etti ve beşinci oldu.
Spor,1991 Yaşar Doğu Turnuvası,"1991 Yaşar Doğu Güreş Turnuvası, 15-17 Şubat 1991 tarihleri arasında Türkiye'nin İstanbul kentinde düzelenen bir güreş yarışmasıdır. 1991 yılında 19'uncusu düzenlenmiştir.[1][2][3][4][5][6]"
Spor,1992-93 Türkiye Basketbol Ligi,"TBL 1992-1993 sezonu, Türkiye Basketbol Ligi'nin 27. sezonu olan 1992-1993 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1992-93 Türkiye Buz Hokeyi Ligi,"1992-93 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin ilk sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Ankara Büyükşehir Belediyespor oldu."
Spor,Fenerbahçe Masa Tenisi Şubesi 1991-92 sezonu,Fenerbahçe Masa Tenisi Şubesi 1991-92 sezonunda Türkiye Masatenisi Birinci Ligi'nde mücadele etti ve beşinci oldu.
Spor,Fenerbahçe Masa Tenisi Şubesi 1992-93 sezonu,Fenerbahçe Masa Tenisi Şubesi 1992-93 sezonunda Türkiye Masatenisi Birinci Ligi'nde mücadele etti ve dokuzuncu olarak İkinci Lig'e düştü.
Spor,1992 Kış Olimpiyatları'nda Türkiye,"Türkiye Millî Olimpiyat Komitesi, Fransa, Albertville'da yapılan 1992 Kış Olimpiyatlarına sekiz sporcu ile katıldı."
Spor,1992 Yaşar Doğu Turnuvası,"1992 Yaşar Doğu Güreş Turnuvası, 15-16 Şubat 1992 tarihleri arasında Türkiye'nin İstanbul kentinde düzelenen bir güreş yarışmasıdır. 1992 yılında 20'incisi düzenlenmiştir.[1][2]"
Spor,1993 Avrupa Amatör Boks Şampiyonası,"1993 Avrupa Amatör Boks Şampiyonası, 6-12 Eylül 1993 tarihleri arasında 30'uncu Erkekler Avrupa Amatör Boks Şampiyonası olarak Türkiye'nin Bursa kentinde gerçekleştirilmiştir."
Spor,1992-93 Türkiye Basketbol Ligi,"TBL 1992-1993 sezonu, Türkiye Basketbol Ligi'nin 27. sezonu olan 1992-1993 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1993-94 Türkiye Basketbol Ligi,"TBL 1993-1994 sezonu, Türkiye Basketbol Ligi'nin 28. sezonu olan 1993-1994 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1992-93 Türkiye Buz Hokeyi Ligi,"1992-93 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin ilk sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Ankara Büyükşehir Belediyespor oldu."
Spor,1993-94 Türkiye Buz Hokeyi Ligi,"1993-94 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin ikinci sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Ankara Büyükşehir Belediyespor oldu."
Spor,1993-94 Türkiye Erkekler Voleybol Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 1993-94 sezonu, Efeler Ligi'nin 24. sezonudur. Üç şehirden (İstanbul, Ankara ve Samsun) 12 takımın katıldığı lig, deplasmanlı lig usulü + grup sistemine göre oynandı."
Spor,Fenerbahçe Masa Tenisi Şubesi 1992-93 sezonu,Fenerbahçe Masa Tenisi Şubesi 1992-93 sezonunda Türkiye Masatenisi Birinci Ligi'nde mücadele etti ve dokuzuncu olarak İkinci Lig'e düştü.
Spor,Fenerbahçe Masa Tenisi Şubesi 1993-94 sezonu,Fenerbahçe Masa Tenisi Şubesi 1993-94 sezonunda Türkiye Masatenisi İkinci Ligi'nde mücadele etti.
Spor,1993 Yaşar Doğu Turnuvası,"1993 Yaşar Doğu Güreş Turnuvası, 29-30 Ocak 1993 tarihleri arasında Türkiye'nin İstanbul kentinde düzelenen bir güreş yarışmasıdır. 1993 yılında 21’incisi düzenlenmiştir.[1][2]"
Spor,1994 Avrupa Espoir Güreş Şampiyonası,"1994 Avrupa Espoir Güreş Şampiyonası, 12. kez Grekoromen stilde Türkiye'nin İstanbul kentinde 27-28 Temmuz 1994 tarihlerinde; Erkekler serbest yarışmaları Finlandiya'nın Kourtane kentinde 4-5 Ağustos 1994 tarihlerinde  gerçekleştirilmiştir. Bu turnuva Espoir adıyla düzenlenen son turnuva olmuştur.[1][2][3][4][5]"
Spor,1993-94 Türkiye Basketbol Ligi,"TBL 1993-1994 sezonu, Türkiye Basketbol Ligi'nin 28. sezonu olan 1993-1994 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1994-95 Türkiye Basketbol Ligi,"TBL 1994-1995 sezonu, Türkiye Basketbol Ligi'nin 29. sezonu olan 1994-1995 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1993-94 Türkiye Buz Hokeyi Ligi,"1993-94 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin ikinci sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Ankara Büyükşehir Belediyespor oldu."
Spor,1994-95 Türkiye Buz Hokeyi Ligi,"1994-95 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin üçüncü sezonudur. Beş takımın katıldığı ligde sezonun şampiyonu Ankara Büyükşehir Belediyespor oldu."
Spor,1994 Dünya Güreş Şampiyonası,"1994 Dünya Güreş Şampiyonası, serbest ve grekoromen stil kategorilerinde 31. defa düzenlenen organizasyondur. Müsabakalara ev sahipliğini 25-28 Ağustos 1994 tarihleri arasında serbest stil müsabakaları için Türkiye'nin İstanbul kenti, bayanlar serbest stil müsabakaları için 6-7 Ağustos tarihleri arasında Bulgaristan'in Sofya kenti ve 8-11 Eylül tarihleri arasında erkekler grekoromen stil müsabakaları için Finlandiya'nın Tampere kenti yapmıştır."
Spor,1993-94 Türkiye Erkekler Voleybol Ligi,"Türkiye Deplasmanlı Erkekler Voleybol Ligi 1993-94 sezonu, Efeler Ligi'nin 24. sezonudur. Üç şehirden (İstanbul, Ankara ve Samsun) 12 takımın katıldığı lig, deplasmanlı lig usulü + grup sistemine göre oynandı."
Spor,Fenerbahçe Masa Tenisi Şubesi 1993-94 sezonu,Fenerbahçe Masa Tenisi Şubesi 1993-94 sezonunda Türkiye Masatenisi İkinci Ligi'nde mücadele etti.
Spor,1994 Kış Olimpiyatları'nda Türkiye,"Türkiye, 12-27 Şubat tarihleri arasında Norveç'in Lillehammer şehrinde yapılan 1994 Kış Olimpiyatları'nda, kayaklı koşudaki bir sporcuyla mücadele etti. Bu, Türkiye'nin katıldığı 11. Kış Olimpiyatları oldu. Ülke adına yarışan tek sporcu olan Mithat Yıldırım, mücadele ettiği 10 km klasik kategorisini, 32:34.8'lik derecesiyle 87. sırada tamamladı."
Spor,1994 Yaşar Doğu Turnuvası,"1994 Yaşar Doğu Güreş Turnuvası, 29-30 Ocak 1994 tarihleri arasında Türkiye'nin İstanbul kentinde düzelenen bir güreş yarışmasıdır. 1994 yılında 22’incisi düzenlenmiştir.[1][2][3][4][5][6][7][8]"
Spor,1994-95 Türkiye Basketbol Ligi,"TBL 1994-1995 sezonu, Türkiye Basketbol Ligi'nin 29. sezonu olan 1994-1995 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1994-95 Türkiye Buz Hokeyi Ligi,"1994-95 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin üçüncü sezonudur. Beş takımın katıldığı ligde sezonun şampiyonu Ankara Büyükşehir Belediyespor oldu."
Spor,1995-96 Türkiye Buz Hokeyi Ligi,"1995-96 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin dördüncü sezonudur. Beş takımın katıldığı ligde sezonun şampiyonu Kavaklıdere Belediyespor oldu."
Spor,Fenerbahçe (erkek voleybol takımı) 1995-96 sezonu,Fenerbahçe Voleybol Takımı 1995-96 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etmiştir.
Spor,Trabzonspor 1995-96 sezonu,"1995-96 Trabzonspor sezonu. Bu sezonda bordo mavili ekip Türkiye 1. Futbol Ligi'de art arda 22. sezonunu geçirdi. Trabzonspor, son kez kazanılan 1983-84 sezonundaki şampiyonluktan sonra kupaya ilk kez bu kadar çok yaklaştı. Uzun süre ligi lider götürmesine rağmen 32. haftada Fenerbahçe'ye mağlup olmasıyla şampiyonluğu bu takıma kaptırdı. Trabzonspor lig tarihi boyunca en çok puanı bu sezonda toplarken, 15 sezon sonra 2010-11 sezonunda yine 82 puan toplamasına rağmen averaj ile şampiyonluğu bir kez daha Fenerbahçe'ye kaybetti."
Spor,1995 Yaşar Doğu Turnuvası,"1995 Yaşar Doğu Güreş Turnuvası, 11-13 Mart 1995 tarihleri arasında Türkiye'nin Ankara kentinde düzelenen bir güreş yarışmasıdır. 1995 yılında 23'üncüsü düzenlenmiştir.[1][2]"
Spor,1995-96 Türkiye Basketbol Ligi,"TBL 1995-1996 sezonu, Türkiye Basketbol Ligi'nin 30. sezonu olan 1995-1996 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1996 Yaz Olimpiyatları'nda Türkiye,Türkiye 1996 Yaz Olimpiyatları'nda mücadele etmiştir. Amerika Birleşik Devletleri'nin Atlanta kentindeki organizasyona 53 sporcu göndermiş olup Türk sporcular 4 altın ve 1 gümüş madalya kazanmıştır.
Spor,1996-97 Türkiye Basketbol Ligi,"TBL 1996-1997 sezonu, Türkiye Basketbol Ligi'nin 31. sezonu olan 1996-1997 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1995-96 Türkiye Buz Hokeyi Ligi,"1995-96 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin dördüncü sezonudur. Beş takımın katıldığı ligde sezonun şampiyonu Kavaklıdere Belediyespor oldu."
Spor,1996-97 Türkiye Buz Hokeyi Ligi,"1996-97 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin beşinci sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Ankara Büyükşehir Belediyespor oldu."
Spor,Fenerbahçe (erkek voleybol takımı) 1995-96 sezonu,Fenerbahçe Voleybol Takımı 1995-96 sezonunda Türkiye Erkekler Voleybol Ligi'nde mücadele etmiştir.
Spor,1996 Yaşar Doğu Turnuvası,"1996 Yaşar Doğu Güreş Turnuvası, 11-13 Mart 1996 tarihleri arasında Türkiye'nin Ankara kentinde düzelenen bir güreş yarışmasıdır. 1996 yılında 24'üncüsü düzenlenmiştir.[1][2][3]"
Spor,1996-97 Türkiye Basketbol Ligi,"TBL 1996-1997 sezonu, Türkiye Basketbol Ligi'nin 31. sezonu olan 1996-1997 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1997 Akdeniz Oyunları'nda Türkiye,"Türkiye, 13-25 Haziran tarihleri arasında Bari'de düzenlenen 1997 Akdeniz Oyunları'na katıldı. Oyunlarda mücadele eden 251 Türk sporcu, 28'i altın toplam 65 madalya ile, madalya sıralamasının üçüncü basamağında yer aldı."
Spor,1997-98 Türkiye Basketbol Ligi,"TBL 1997-1998 sezonu, Türkiye Basketbol Ligi'nin 32. sezonu olan 1997-1998 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1996-97 Türkiye Buz Hokeyi Ligi,"1996-97 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin beşinci sezonudur. Altı takımın katıldığı ligde sezonun şampiyonu Ankara Büyükşehir Belediyespor oldu."
Spor,1997-98 Türkiye Buz Hokeyi Ligi,"1997-98 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin altıncı sezonudur. Yedi takımın katıldığı ligde sezonun şampiyonu İstanbul Paten oldu."
Spor,1997 Yaşar Doğu Turnuvası,"1997 Yaşar Doğu Güreş Turnuvası, 14-16 Şubat 1997 tarihleri arasında Türkiye'nin Ankara kentinde düzelenen bir güreş yarışmasıdır. 1997 yılında 25’incisi düzenlenmiştir.[1][2][3]"
Spor,1997-98 Türkiye Basketbol Ligi,"TBL 1997-1998 sezonu, Türkiye Basketbol Ligi'nin 32. sezonu olan 1997-1998 sezonunun sonuçları ve istatistikleri göstermektedir."
Spor,1998-99 Türkiye Basketbol Ligi,"TBL 1998-99 sezonu, Türkiye'nin en üst düzey profesyonel basketbol ligi olan Türkiye Basketbol Ligi'nin 33. sezonu olan 1998 - 1999 yılındaki sonuçları ve istatistikleri göstermektedir."
Spor,1997-98 Türkiye Buz Hokeyi Ligi,"1997-98 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin altıncı sezonudur. Yedi takımın katıldığı ligde sezonun şampiyonu İstanbul Paten oldu."
Spor,1998-99 Türkiye Buz Hokeyi Ligi,"1998-99 Türkiye Buz Hokeyi Ligi, Türkiye Buz Hokeyi Ligi'nin yedinci sezonudur. Sekiz takımın katıldığı ligde sezonun şampiyonu Gümüş Patenler oldu."
Spor,Fenerbahçe (basketbol takımı) 1998-99 sezonu,Fenerbahçe (basketbol takımı) 1998-99 sezonunda NBA Ligindeki lokavt nedeniyle bu ligden yıldız oyuncular transfer ederek Türkiye Basketbol Ligi'ne girdi. Ligi dördüncü sırada bitiren takım play-off yarı finalinde pahalı bir kadro kurmuş olan Tofaş SAS'a 2. maçta kritik faul atışları kaçırarak 3-1 ile elendi.
Spor,Fenerbahçe Boks Şubesi 1998-99 sezonu,Fenerbahçe Boks Şubesi 1998-99 sezonuna İstanbul Ferdi Boks Şampiyonası'nda şampiyon olarak başladı. Türkiye Ferdi Boks Şampiyonası'nda şampiyon olan sarı-lacivertliler Türkiye Kulüplerarası Boks Şampiyonası'nda aynı başarıya ulaşarak müteakip sezon Avrupa Şampiyon Kulüpler Kupasında mücadele etme hakkı kazandı.
Spor,Fenerbahçe Masa Tenisi Şubesi 1998-99 sezonu,"Fenerbahçe Masa Tenisi Şubesi erkek takımı 1998-99 sezonunda Türkiye Birinci Ligi'nde şampiyon olarak (7 sezon aradan sonra) Süper Lig'e yükseldi. Kadın takımı ise Süper Lig'de ilk kez, Türkiye Masatenisi Şampiyonası'nda ise ikinci kez şampiyon oldu."
Spor,1998 Kış Olimpiyatları'nda Türkiye,"Türkiye, 7-22 Şubat tarihleri arasında Japonya'nın Nagano şehrinde yapılan 1998 Kış Olimpiyatları'nda, alp disiplinindeki bir sporcuyla mücadele etti. Bu, Türkiye'nin katıldığı 12. Kış Olimpiyatları oldu. Ülke adına yarışan tek sporcu olan Arif Alaftargil, mücadele ettiği erkekler slalom kategorisini, 2:25.09'luk derecesiyle 29. sırada tamamladı."
Spor,1998 Yaşar Doğu Turnuvası,"1998 Yaşar Doğu Güreş Turnuvası, 27 Şubat-1 Mart 1998 tarihleri arasında Türkiye'nin Ankara kentinde düzelenen bir güreş yarışmasıdır. 1998 yılında 26'ıncısı düzenlenmiştir.[1][2][3]"
Spor,1998-99 Türkiye Basketbol Ligi,"TBL 1998-99 sezonu, Türkiye'nin en üst düzey profesyonel basketbol ligi olan Türkiye Basketbol Ligi'nin 33. sezonu olan 1998 - 1999 yılındaki sonuçları ve istatistikleri göstermektedir."
Spor,1999-2000 Türkiye Basketbol Ligi,"TBL 1999-2000 sezonu, Türkiye Basketbol Ligi'nin 34. sezonu olan 1999 - 2000 yılındaki sonuçları ve istatistikleri göstermektedir. Final serisinde Anadolu Efesi 4-1 ile geçen TOFAŞ ikinci kez şampiyon oldu."
